Code,ZipLow,ZipHigh
US,62048    ,62048    
US,62049    ,62054    
US,62056    ,62056    
US,62058    ,62058    
US,62061    ,62061    
US,62063    ,62063    
US,62065    ,62065    
US,62067    ,62067    
US,62069    ,62070    
US,62074    ,62076    
US,62077    ,62077    
US,62078    ,62083    
US,62084    ,62085    
US,62086    ,62086    
US,62087    ,62088    
US,62089    ,62089    
US,62090    ,62090    
US,62091    ,62092    
US,62093    ,62093    
US,62094    ,62094    
US,62097    ,62098    
US,62201    ,62204    
US,62214    ,62214    
US,62215    ,62216    
US,62217    ,62218    
US,62219    ,62219    
US,62224    ,62224    
US,62230    ,62230    
US,62231    ,62231    
US,62232    ,62233    
US,62236    ,62236    
US,62237    ,62237    
US,62238    ,62238    
US,62240    ,62240    
US,62241    ,62242    
US,62243    ,62243    
US,62244    ,62245    
US,62246    ,62246    
US,62249    ,62250    
US,62252    ,62253    
US,62254    ,62254    
US,62255    ,62255    
US,62256    ,62256    
US,62257    ,62257    
US,62258    ,62260    
US,62261    ,62263    
US,62264    ,62265    
US,62266    ,62266    
US,62268    ,62268    
US,62271    ,62275    
US,62277    ,62277    
US,62278    ,62279    
US,62280    ,62281    
US,62282    ,62282    
US,62283    ,62284    
US,62285    ,62286    
US,62288    ,62288    
US,62289    ,62289    
US,62292    ,62292    
US,62295    ,62295    
US,62297    ,62297    
US,62298    ,62298    
US,62311    ,62314    
US,62316    ,62316    
US,62318    ,62321    
US,62323    ,62326    
US,62329    ,62330    
US,62334    ,62334    
US,62336    ,62336    
US,62338    ,62341    
US,62343    ,62349    
US,62351    ,62351    
US,62352    ,62352    
US,62353    ,62361    
US,62362    ,62362    
US,62363    ,62363    
US,62365    ,62367    
US,62370    ,62370    
US,62373    ,62376    
US,62378    ,62380    
US,62410    ,62411    
US,62413    ,62414    
US,62417    ,62428    
US,62431    ,62434    
US,62436    ,62436    
US,62438    ,62449    
US,62450    ,62450    
US,62451    ,62452    
US,62454    ,62454    
US,62458    ,62459    
US,62460    ,62466    
US,62467    ,62467    
US,62468    ,62469    
US,62471    ,62471    
US,62473    ,62480    
US,62481    ,62481    
US,62501    ,62501    
US,62510    ,62510    
US,62512    ,62515    
US,62517    ,62517    
US,62518    ,62520    
US,62522    ,62523    
US,62525    ,62525    
US,62530    ,62534    
US,62536    ,62536    
US,62537    ,62537    
US,62538    ,62539    
US,62540    ,62540    
US,62541    ,62541    
US,62543    ,62548    
US,62549    ,62549    
US,62550    ,62553    
US,62554    ,62554    
US,62555    ,62558    
US,62560    ,62560    
US,62561    ,62561    
US,62563    ,62563    
US,62565    ,62565    
US,62567    ,62567    
US,62568    ,62568    
US,62571    ,62573    
US,62601    ,62601    
US,62610    ,62613    
US,62615    ,62615    
US,62617    ,62618    
US,62621    ,62622    
US,62624    ,62628    
US,62630    ,62631    
US,62633    ,62635    
US,62638    ,62640    
US,62642    ,62644    
US,62649    ,62649    
US,62650    ,62651    
US,62655    ,62655    
US,62656    ,62656    
US,62659    ,62659    
US,62661    ,62668    
US,62670    ,62675    
US,62677    ,62677    
US,62681    ,62683    
US,62685    ,62686    
US,62688    ,62688    
US,62690    ,62690    
US,62691    ,62692    
US,62693    ,62693    
US,62694    ,62694    
US,62801    ,62801    
US,62803    ,62803    
US,62805    ,62811    
US,62812    ,62812    
US,62814    ,62818    
US,62819    ,62819    
US,62820    ,62821    
US,62822    ,62822    
US,62823    ,62824    
US,62825    ,62825    
US,62827    ,62831    
US,62832    ,62832    
US,62833    ,62833    
US,62835    ,62838    
US,62841    ,62845    
US,62846    ,62846    
US,62847    ,62847    
US,62848    ,62848    
US,62849    ,62855    
US,62857    ,62863    
US,62865    ,62872    
US,62874    ,62874    
US,62875    ,62875    
US,62876    ,62876    
US,62877    ,62880    
US,62881    ,62881    
US,62882    ,62882    
US,62883    ,62883    
US,62884    ,62895    
US,62896    ,62896    
US,62897    ,62899    
US,62902    ,62903    
US,62905    ,62905    
US,62906    ,62906    
US,62907    ,62910    
US,62912    ,62912    
US,62914    ,62914    
US,62916    ,62917    
US,62918    ,62918    
US,62919    ,62924    
US,62926    ,62926    
US,62927    ,62927    
US,62928    ,62928    
US,62930    ,62930    
US,62931    ,62932    
US,62933    ,62933    
US,62934    ,62935    
US,62938    ,62938    
US,62939    ,62939    
US,62940    ,62943    
US,62946    ,62946    
US,62947    ,62947    
US,62949    ,62949    
US,62950    ,62950    
US,62951    ,62951    
US,62952    ,62954    
US,62956    ,62958    
US,62960    ,62965    
US,62966    ,62966    
US,62967    ,62967    
US,62969    ,62970    
US,62972    ,62972    
US,62974    ,62977    
US,62979    ,62979    
US,62982    ,62985    
US,62987    ,62988    
US,62990    ,62992    
US,62994    ,62999    
US,63001    ,63001    
US,63012    ,63012    
US,63013    ,63015    
US,63016    ,63016    
US,63019    ,63020    
US,63023    ,63023    
US,63028    ,63028    
US,63030    ,63030    
US,63036    ,63037    
US,63038    ,63040    
US,63041    ,63041    
US,63047    ,63047    
US,63050    ,63053    
US,63055    ,63057    
US,63060    ,63061    
US,63065    ,63065    
US,63066    ,63066    
US,63068    ,63068    
US,63069    ,63069    
US,63071    ,63072    
US,63077    ,63077    
US,63079    ,63080    
US,63084    ,63084    
US,63087    ,63087    
US,63089    ,63090    
US,63091    ,63091    
US,63330    ,63330    
US,63332    ,63334    
US,63336    ,63336    
US,63339    ,63339    
US,63341    ,63341    
US,63342    ,63345    
US,63347    ,63347    
US,63348    ,63348    
US,63349    ,63353    
US,63357    ,63357    
US,63359    ,63359    
US,63361    ,63361    
US,63362    ,63362    
US,63363    ,63363    
US,63369    ,63370    
US,63373    ,63373    
US,63377    ,63378    
US,63379    ,63379    
US,63380    ,63382    
US,63383    ,63383    
US,63384    ,63384    
US,63386    ,63388    
US,63389    ,63389    
US,63390    ,63390    
US,63401    ,63401    
US,63430    ,63441    
US,63442    ,63442    
US,63443    ,63443    
US,63445    ,63448    
US,63450    ,63454    
US,63456    ,63456    
US,63457    ,63457    
US,63458    ,63469    
US,63471    ,63474    
US,63501    ,63501    
US,63530    ,63541    
US,63543    ,63549    
US,63551    ,63552    
US,63555    ,63561    
US,63563    ,63563    
US,63565    ,63567    
US,63601    ,63601    
US,63620    ,63631    
US,63633    ,63633    
US,63636    ,63638    
US,63640    ,63640    
US,63645    ,63645    
US,63648    ,63648    
US,63650    ,63650    
US,63651    ,63651    
US,63653    ,63656    
US,63660    ,63660    
US,63662    ,63662    
US,63663    ,63663    
US,63664    ,63666    
US,63670    ,63670    
US,63673    ,63675    
US,63730    ,63730    
US,63732    ,63732    
US,63735    ,63736    
US,63738    ,63740    
US,63742    ,63742    
US,63743    ,63745    
US,63746    ,63746    
US,63747    ,63748    
US,63750    ,63751    
US,63753    ,63753    
US,63755    ,63755    
US,63758    ,63758    
US,63760    ,63760    
US,63763    ,63764    
US,63766    ,63767    
US,63769    ,63771    
US,63774    ,63774    
US,63775    ,63776    
US,63779    ,63780    
US,63781    ,63785    
US,63787    ,63787    
US,63820    ,63830    
US,63833    ,63834    
US,63837    ,63837    
US,63839    ,63839    
US,63840    ,63841    
US,63845    ,63852    
US,63853    ,63853    
US,63855    ,63855    
US,63857    ,63857    
US,63860    ,63860    
US,63862    ,63862    
US,63863    ,63863    
US,63866    ,63866    
US,63867    ,63871    
US,63873    ,63880    
US,63882    ,63882    
US,63901    ,63902    
US,63931    ,63937    
US,63939    ,63945    
US,63947    ,63947    
US,63950    ,63957    
US,63960    ,63961    
US,63963    ,63967    
US,64001    ,64001    
US,64011    ,64011    
US,64016    ,64022    
US,64024    ,64024    
US,64028    ,64028    
US,64034    ,64034    
US,64035    ,64037    
US,64040    ,64040    
US,64048    ,64048    
US,64056    ,64056    
US,64060    ,64060    
US,64061    ,64062    
US,64066    ,64067    
US,64070    ,64070    
US,64071    ,64071    
US,64074    ,64074    
US,64075    ,64075    
US,64076    ,64077    
US,64078    ,64080    
US,64084    ,64085    
US,64088    ,64088    
US,64089    ,64089    
US,64090    ,64090    
US,64093    ,64093    
US,64096    ,64096    
US,64097    ,64097    
US,64098    ,64098    
US,64136    ,64136    
US,64146    ,64146    
US,64149    ,64149    
US,64163    ,64163    
US,64164    ,64164    
US,64165    ,64165    
US,64166    ,64166    
US,64167    ,64167    
US,64401    ,64402    
US,64420    ,64420    
US,64421    ,64424    
US,64426    ,64428    
US,64429    ,64429    
US,64430    ,64434    
US,64436    ,64446    
US,64448    ,64449    
US,64451    ,64451    
US,64453    ,64459    
US,64461    ,64461    
US,64463    ,64463    
US,64465    ,64467    
US,64468    ,64468    
US,64469    ,64471    
US,64473    ,64477    
US,64479    ,64484    
US,64485    ,64485    
US,64486    ,64487    
US,64489    ,64494    
US,64496    ,64499    
US,64504    ,64505    
US,64601    ,64601    
US,64620    ,64620    
US,64622    ,64625    
US,64628    ,64628    
US,64630    ,64633    
US,64635    ,64657    
US,64658    ,64658    
US,64659    ,64661    
US,64664    ,64664    
US,64667    ,64668    
US,64670    ,64674    
US,64676    ,64676    
US,64679    ,64683    
US,64686    ,64686    
US,64688    ,64689    
US,64701    ,64701    
US,64720    ,64720    
US,64722    ,64726    
US,64728    ,64728    
US,64730    ,64730    
US,64733    ,64734    
US,64735    ,64735    
US,64738    ,64742    
US,64743    ,64743    
US,64744    ,64748    
US,64750    ,64752    
US,64755    ,64756    
US,64759    ,64759    
US,64761    ,64763    
US,64765    ,64765    
US,64767    ,64767    
US,64769    ,64771    
US,64772    ,64772    
US,64776    ,64776    
US,64778    ,64781    
US,64783    ,64784    
US,64788    ,64788    
US,64790    ,64790    
US,64830    ,64830    
US,64831    ,64833    
US,64834    ,64834    
US,64840    ,64840    
US,64842    ,64844    
US,64847    ,64849    
US,64850    ,64850    
US,64853    ,64853    
US,64854    ,64854    
US,64855    ,64855    
US,64856    ,64856    
US,64857    ,64859    
US,64861    ,64863    
US,64865    ,64868    
US,64873    ,64873    
US,64874    ,64874    
US,65001    ,65001    
US,65010    ,65010    
US,65011    ,65011    
US,65013    ,65014    
US,65016    ,65018    
US,65020    ,65020    
US,65023    ,65025    
US,65026    ,65026    
US,65032    ,65032    
US,65034    ,65042    
US,65043    ,65043    
US,65046    ,65048    
US,65049    ,65049    
US,65050    ,65055    
US,65058    ,65059    
US,65061    ,65064    
US,65066    ,65069    
US,65072    ,65072    
US,65074    ,65083    
US,65084    ,65084    
US,65085    ,65085    
US,65230    ,65232    
US,65233    ,65233    
US,65236    ,65237    
US,65239    ,65240    
US,65243    ,65243    
US,65244    ,65244    
US,65246    ,65248    
US,65250    ,65250    
US,65251    ,65251    
US,65254    ,65254    
US,65255    ,65255    
US,65256    ,65264    
US,65265    ,65265    
US,65270    ,65270    
US,65274    ,65276    
US,65278    ,65278    
US,65279    ,65287    
US,65305    ,65305    
US,65320    ,65327    
US,65329    ,65330    
US,65332    ,65339    
US,65340    ,65340    
US,65344    ,65344    
US,65345    ,65345    
US,65347    ,65351    
US,65354    ,65355    
US,65360    ,65360    
US,65409    ,65409    
US,65433    ,65433    
US,65436    ,65436    
US,65438    ,65441    
US,65443    ,65444    
US,65446    ,65446    
US,65449    ,65449    
US,65452    ,65452    
US,65453    ,65453    
US,65456    ,65457    
US,65459    ,65459    
US,65461    ,65464    
US,65466    ,65466    
US,65468    ,65468    
US,65470    ,65470    
US,65473    ,65473    
US,65479    ,65479    
US,65483    ,65484    
US,65486    ,65486    
US,65501    ,65501    
US,65529    ,65529    
US,65532    ,65532    
US,65534    ,65535    
US,65536    ,65536    
US,65540    ,65543    
US,65548    ,65548    
US,65550    ,65550    
US,65552    ,65552    
US,65555    ,65557    
US,65559    ,65559    
US,65560    ,65560    
US,65564    ,65567    
US,65570    ,65571    
US,65580    ,65580    
US,65582    ,65582    
US,65583    ,65583    
US,65584    ,65584    
US,65586    ,65586    
US,65588    ,65591    
US,65601    ,65601    
US,65603    ,65606    
US,65608    ,65608    
US,65609    ,65609    
US,65610    ,65610    
US,65611    ,65612    
US,65613    ,65613    
US,65614    ,65614    
US,65617    ,65618    
US,65620    ,65620    
US,65622    ,65627    
US,65629    ,65629    
US,65630    ,65631    
US,65632    ,65638    
US,65640    ,65641    
US,65644    ,65644    
US,65646    ,65650    
US,65652    ,65664    
US,65666    ,65669    
US,65672    ,65673    
US,65674    ,65676    
US,65679    ,65682    
US,65685    ,65685    
US,65686    ,65686    
US,65688    ,65690    
US,65692    ,65692    
US,65701    ,65702    
US,65704    ,65705    
US,65706    ,65706    
US,65707    ,65708    
US,65710    ,65711    
US,65712    ,65712    
US,65713    ,65713    
US,65715    ,65715    
US,65717    ,65717    
US,65720    ,65720    
US,65722    ,65723    
US,65724    ,65724    
US,65725    ,65735    
US,65737    ,65737    
US,65739    ,65741    
US,65742    ,65742    
US,65744    ,65747    
US,65752    ,65756    
US,65757    ,65757    
US,65759    ,65762    
US,65764    ,65764    
US,65766    ,65779    
US,65781    ,65781    
US,65783    ,65791    
US,65793    ,65793    
US,66002    ,66002    
US,66006    ,66007    
US,66008    ,66008    
US,66010    ,66010    
US,66013    ,66013    
US,66014    ,66017    
US,66020    ,66021    
US,66023    ,66023    
US,66025    ,66025    
US,66026    ,66026    
US,66032    ,66033    
US,66035    ,66035    
US,66036    ,66036    
US,66039    ,66042    
US,66047    ,66048    
US,66050    ,66050    
US,66052    ,66054    
US,66056    ,66056    
US,66058    ,66058    
US,66060    ,66060    
US,66064    ,66064    
US,66066    ,66066    
US,66067    ,66067    
US,66070    ,66070    
US,66071    ,66071    
US,66072    ,66073    
US,66075    ,66076    
US,66078    ,66080    
US,66083    ,66083    
US,66086    ,66088    
US,66090    ,66095    
US,66097    ,66097    
US,66113    ,66113    
US,66401    ,66401    
US,66402    ,66402    
US,66403    ,66404    
US,66406    ,66408    
US,66409    ,66409    
US,66411    ,66419    
US,66420    ,66420    
US,66422    ,66425    
US,66427    ,66429    
US,66431    ,66432    
US,66434    ,66434    
US,66436    ,66436    
US,66438    ,66440    
US,66441    ,66441    
US,66449    ,66451    
US,66501    ,66501    
US,66503    ,66503    
US,66507    ,66510    
US,66512    ,66512    
US,66514    ,66516    
US,66518    ,66518    
US,66520    ,66524    
US,66526    ,66528    
US,66531    ,66535    
US,66536    ,66536    
US,66537    ,66541    
US,66542    ,66542    
US,66543    ,66544    
US,66546    ,66546    
US,66547    ,66547    
US,66548    ,66552    
US,66554    ,66554    
US,66618    ,66618    
US,66620    ,66620    
US,66630    ,66630    
US,66675    ,66675    
US,66701    ,66701    
US,66710    ,66711    
US,66712    ,66712    
US,66713    ,66714    
US,66716    ,66717    
US,66720    ,66720    
US,66724    ,66725    
US,66727    ,66727    
US,66728    ,66728    
US,66732    ,66736    
US,66738    ,66741    
US,66742    ,66742    
US,66743    ,66743    
US,66746    ,66746    
US,66748    ,66748    
US,66749    ,66749    
US,66751    ,66751    
US,66753    ,66756    
US,66757    ,66757    
US,66758    ,66759    
US,66760    ,66760    
US,66761    ,66761    
US,66763    ,66763    
US,66767    ,66767    
US,66769    ,66773    
US,66775    ,66781    
US,66782    ,66782    
US,66783    ,66783    
US,66801    ,66801    
US,66830    ,66830    
US,66833    ,66835    
US,66838    ,66840    
US,66842    ,66843    
US,66845    ,66846    
US,66849    ,66854    
US,66855    ,66855    
US,66856    ,66866    
US,66868    ,66873    
US,66901    ,66901    
US,66930    ,66930    
US,66932    ,66933    
US,66935    ,66946    
US,66948    ,66949    
US,66951    ,66953    
US,66955    ,66956    
US,66958    ,66960    
US,66961    ,66961    
US,66962    ,66964    
US,66966    ,66968    
US,66970    ,66970    
US,67001    ,67001    
US,67003    ,67004    
US,67005    ,67005    
US,67008    ,67009    
US,67010    ,67010    
US,67012    ,67013    
US,67016    ,67016    
US,67017    ,67026    
US,67028    ,67029    
US,67030    ,67030    
US,67031    ,67031    
US,67035    ,67036    
US,67038    ,67039    
US,67041    ,67041    
US,67042    ,67042    
US,67045    ,67045    
US,67047    ,67047    
US,67049    ,67051    
US,67052    ,67052    
US,67053    ,67054    
US,67056    ,67059    
US,67061    ,67061    
US,67062    ,67062    
US,67063    ,67063    
US,67065    ,67066    
US,67067    ,67067    
US,67068    ,67068    
US,67070    ,67074    
US,67102    ,67106    
US,67107    ,67107    
US,67108    ,67109    
US,67110    ,67110    
US,67111    ,67112    
US,67114    ,67114    
US,67118    ,67120    
US,67122    ,67124    
US,67127    ,67127    
US,67131    ,67132    
US,67133    ,67133    
US,67134    ,67135    
US,67137    ,67138    
US,67140    ,67140    
US,67142    ,67144    
US,67146    ,67146    
US,67147    ,67147    
US,67149    ,67151    
US,67152    ,67152    
US,67154    ,67155    
US,67156    ,67156    
US,67159    ,67159    
US,67232    ,67232    
US,67301    ,67301    
US,67330    ,67330    
US,67332    ,67336    
US,67337    ,67337    
US,67340    ,67340    
US,67341    ,67342    
US,67344    ,67347    
US,67349    ,67349    
US,67351    ,67356    
US,67357    ,67357    
US,67360    ,67361    
US,67363    ,67364    
US,67410    ,67410    
US,67416    ,67418    
US,67420    ,67420    
US,67422    ,67423    
US,67425    ,67425    
US,67427    ,67428    
US,67430    ,67432    
US,67436    ,67439    
US,67441    ,67452    
US,67454    ,67459    
US,67460    ,67460    
US,67464    ,67464    
US,67466    ,67468    
US,67470    ,67470    
US,67473    ,67475    
US,67476    ,67476    
US,67478    ,67478    
US,67480    ,67481    
US,67482    ,67482    
US,67483    ,67485    
US,67487    ,67487    
US,67490    ,67492    
US,67501    ,67501    
US,67504    ,67505    
US,67510    ,67516    
US,67518    ,67526    
US,67529    ,67530    
US,67543    ,67548    
US,67550    ,67550    
US,67552    ,67552    
US,67553    ,67553    
US,67554    ,67554    
US,67556    ,67557    
US,67559    ,67561    
US,67563    ,67568    
US,67570    ,67570    
US,67572    ,67576    
US,67578    ,67579    
US,67581    ,67581    
US,67583    ,67584    
US,67585    ,67585    
US,67621    ,67623    
US,67625    ,67629    
US,67631    ,67632    
US,67634    ,67635    
US,67637    ,67640    
US,67642    ,67651    
US,67653    ,67654    
US,67656    ,67661    
US,67663    ,67664    
US,67665    ,67665    
US,67667    ,67667    
US,67669    ,67669    
US,67671    ,67675    
US,67701    ,67701    
US,67730    ,67741    
US,67743    ,67745    
US,67747    ,67749    
US,67751    ,67753    
US,67756    ,67758    
US,67761    ,67762    
US,67764    ,67764    
US,67831    ,67831    
US,67834    ,67844    
US,67846    ,67846    
US,67849    ,67850    
US,67851    ,67851    
US,67853    ,67855    
US,67857    ,67857    
US,67859    ,67865    
US,67867    ,67871    
US,67876    ,67880    
US,67882    ,67882    
US,67901    ,67901    
US,67905    ,67905    
US,67950    ,67954    
US,68001    ,68001    
US,68002    ,68004    
US,68008    ,68008    
US,68014    ,68020    
US,68023    ,68023    
US,68025    ,68026    
US,68029    ,68031    
US,68033    ,68040    
US,68041    ,68041    
US,68042    ,68042    
US,68044    ,68045    
US,68047    ,68048    
US,68050    ,68050    
US,68054    ,68055    
US,68057    ,68058    
US,68059    ,68059    
US,68061    ,68062    
US,68063    ,68064    
US,68065    ,68067    
US,68068    ,68069    
US,68070    ,68071    
US,68072    ,68072    
US,68073    ,68073    
US,68301    ,68301    
US,68303    ,68305    
US,68307    ,68307    
US,68309    ,68309    
US,68310    ,68310    
US,68313    ,68332    
US,68333    ,68333    
US,68335    ,68352    
US,68354    ,68355    
US,68357    ,68362    
US,68364    ,68365    
US,68366    ,68366    
US,68367    ,68368    
US,68370    ,68372    
US,68374    ,68382    
US,68401    ,68407    
US,68409    ,68410    
US,68413    ,68424    
US,68428    ,68429    
US,68430    ,68430    
US,68431    ,68431    
US,68433    ,68433    
US,68434    ,68434    
US,68436    ,68448    
US,68450    ,68450    
US,68452    ,68458    
US,68460    ,68461    
US,68462    ,68462    
US,68463    ,68466    
US,68467    ,68467    
US,68514    ,68514    
US,68523    ,68523    
US,68527    ,68527    
US,68531    ,68531    
US,68532    ,68532    
US,68601    ,68602    
US,68620    ,68624    
US,68626    ,68629    
US,68631    ,68638    
US,68640    ,68644    
US,68647    ,68649    
US,68651    ,68655    
US,68658    ,68660    
US,68661    ,68661    
US,68662    ,68663    
US,68665    ,68667    
US,68669    ,68669    
US,68701    ,68702    
US,68710    ,68711    
US,68713    ,68720    
US,68722    ,68743    
US,68745    ,68749    
US,68751    ,68753    
US,68755    ,68761    
US,68763    ,68774    
US,68777    ,68781    
US,68783    ,68792    
US,68810    ,68810    
US,68812    ,68828    
US,68831    ,68838    
US,68840    ,68840    
US,68841    ,68844    
US,68845    ,68845    
US,68846    ,68846    
US,68847    ,68848    
US,68850    ,68850    
US,68852    ,68856    
US,68858    ,68864    
US,68865    ,68865    
US,68866    ,68866    
US,68869    ,68876    
US,68878    ,68879    
US,68881    ,68883    
US,68901    ,68902    
US,68920    ,68920    
US,68922    ,68930    
US,68932    ,68950    
US,68952    ,68952    
US,68954    ,68961    
US,68963    ,68964    
US,68966    ,68967    
US,68969    ,68982    
US,69001    ,69001    
US,69020    ,69034    
US,69036    ,69046    
US,69120    ,69123    
US,69125    ,69125    
US,69127    ,69135    
US,69138    ,69138    
US,69140    ,69157    
US,69160    ,69163    
US,69165    ,69171    
US,69190    ,69190    
US,69201    ,69201    
US,69210    ,69212    
US,69214    ,69214    
US,69216    ,69221    
US,69301    ,69301    
US,69331    ,69331    
US,69333    ,69337    
US,69339    ,69340    
US,69341    ,69341    
US,69343    ,69343    
US,69345    ,69356    
US,69357    ,69357    
US,69358    ,69358    
US,69360    ,69360    
US,69365    ,69367    
US,70030    ,70031    
US,70036    ,70036    
US,70038    ,70038    
US,70040    ,70041    
US,70046    ,70046    
US,70049    ,70050    
US,70051    ,70051    
US,70052    ,70052    
US,70057    ,70057    
US,70066    ,70067    
US,70068    ,70071    
US,70076    ,70076    
US,70080    ,70083    
US,70084    ,70084    
US,70085    ,70086    
US,70090    ,70091    
US,70092    ,70092    
US,70126    ,70126    
US,70186    ,70186    
US,70301    ,70302    
US,70310    ,70310    
US,70339    ,70339    
US,70340    ,70340    
US,70341    ,70341    
US,70342    ,70343    
US,70344    ,70344    
US,70345    ,70345    
US,70346    ,70346    
US,70352    ,70358    
US,70359    ,70359    
US,70363    ,70364    
US,70372    ,70373    
US,70374    ,70374    
US,70375    ,70375    
US,70377    ,70377    
US,70380    ,70381    
US,70390    ,70392    
US,70393    ,70395    
US,70397    ,70397    
US,70420    ,70420    
US,70421    ,70421    
US,70422    ,70422    
US,70426    ,70426    
US,70427    ,70427    
US,70429    ,70429    
US,70431    ,70431    
US,70435    ,70435    
US,70436    ,70436    
US,70437    ,70437    
US,70438    ,70438    
US,70441    ,70442    
US,70443    ,70443    
US,70444    ,70444    
US,70445    ,70445    
US,70446    ,70446    
US,70448    ,70448    
US,70449    ,70450    
US,70451    ,70452    
US,70453    ,70453    
US,70454    ,70455    
US,70456    ,70456    
US,70457    ,70457    
US,70462    ,70464    
US,70465    ,70466    
US,70467    ,70467    
US,70510    ,70511    
US,70512    ,70516    
US,70517    ,70517    
US,70519    ,70519    
US,70521    ,70522    
US,70524    ,70524    
US,70525    ,70529    
US,70531    ,70532    
US,70533    ,70533    
US,70534    ,70534    
US,70535    ,70535    
US,70537    ,70538    
US,70540    ,70540    
US,70541    ,70541    
US,70542    ,70544    
US,70546    ,70546    
US,70548    ,70549    
US,70552    ,70552    
US,70554    ,70554    
US,70555    ,70555    
US,70556    ,70556    
US,70559    ,70559    
US,70563    ,70563    
US,70569    ,70569    
US,70575    ,70575    
US,70576    ,70577    
US,70578    ,70578    
US,70580    ,70582    
US,70584    ,70586    
US,70589    ,70589    
US,70591    ,70591    
US,70611    ,70612    
US,70630    ,70633    
US,70634    ,70634    
US,70637    ,70637    
US,70638    ,70638    
US,70639    ,70640    
US,70643    ,70645    
US,70646    ,70647    
US,70648    ,70648    
US,70650    ,70658    
US,70659    ,70659    
US,70660    ,70662    
US,70665    ,70665    
US,70668    ,70668    
US,70704    ,70704    
US,70706    ,70706    
US,70711    ,70711    
US,70712    ,70712    
US,70714    ,70714    
US,70715    ,70715    
US,70717    ,70717    
US,70720    ,70720    
US,70721    ,70721    
US,70722    ,70722    
US,70723    ,70723    
US,70725    ,70725    
US,70729    ,70730    
US,70732    ,70732    
US,70733    ,70733    
US,70736    ,70736    
US,70738    ,70738    
US,70740    ,70740    
US,70743    ,70743    
US,70744    ,70744    
US,70747    ,70750    
US,70752    ,70753    
US,70754    ,70754    
US,70755    ,70757    
US,70759    ,70759    
US,70760    ,70760    
US,70761    ,70762    
US,70763    ,70765    
US,70767    ,70767    
US,70770    ,70770    
US,70772    ,70773    
US,70774    ,70774    
US,70775    ,70775    
US,70776    ,70776    
US,70777    ,70777    
US,70778    ,70778    
US,70780    ,70780    
US,70781    ,70781    
US,70782    ,70782    
US,70783    ,70784    
US,70785    ,70785    
US,70787    ,70789    
US,70791    ,70792    
US,70807    ,70807    
US,71001    ,71004    
US,71006    ,71006    
US,71007    ,71008    
US,71009    ,71009    
US,71016    ,71016    
US,71018    ,71019    
US,71021    ,71021    
US,71023    ,71024    
US,71027    ,71032    
US,71033    ,71033    
US,71034    ,71034    
US,71037    ,71037    
US,71038    ,71040    
US,71043    ,71049    
US,71051    ,71052    
US,71055    ,71055    
US,71058    ,71058    
US,71060    ,71061    
US,71063    ,71065    
US,71066    ,71066    
US,71067    ,71073    
US,71075    ,71075    
US,71078    ,71080    
US,71082    ,71082    
US,71107    ,71107    
US,71119    ,71119    
US,71137    ,71137    
US,71218    ,71219    
US,71220    ,71221    
US,71222    ,71223    
US,71225    ,71225    
US,71226    ,71227    
US,71229    ,71230    
US,71232    ,71235    
US,71237    ,71238    
US,71240    ,71241    
US,71242    ,71243    
US,71245    ,71245    
US,71247    ,71247    
US,71249    ,71251    
US,71253    ,71254    
US,71256    ,71256    
US,71259    ,71261    
US,71263    ,71264    
US,71266    ,71266    
US,71268    ,71269    
US,71270    ,71270    
US,71272    ,71273    
US,71275    ,71277    
US,71279    ,71279    
US,71280    ,71280    
US,71282    ,71282    
US,71284    ,71284    
US,71286    ,71286    
US,71295    ,71295    
US,71316    ,71316    
US,71320    ,71320    
US,71322    ,71331    
US,71333    ,71334    
US,71336    ,71336    
US,71339    ,71343    
US,71345    ,71346    
US,71350    ,71351    
US,71353    ,71358    
US,71362    ,71362    
US,71366    ,71369    
US,71371    ,71371    
US,71373    ,71373    
US,71375    ,71375    
US,71377    ,71378    
US,71401    ,71401    
US,71403    ,71404    
US,71406    ,71407    
US,71409    ,71411    
US,71414    ,71414    
US,71415    ,71419    
US,71422    ,71430    
US,71432    ,71433    
US,71434    ,71434    
US,71435    ,71435    
US,71438    ,71441    
US,71446    ,71447    
US,71449    ,71450    
US,71452    ,71452    
US,71454    ,71456    
US,71457    ,71459    
US,71460    ,71460    
US,71462    ,71462    
US,71463    ,71463    
US,71465    ,71465    
US,71466    ,71466    
US,71467    ,71469    
US,71472    ,71475    
US,71479    ,71480    
US,71483    ,71483    
US,71485    ,71485    
US,71486    ,71486    
US,71496    ,71496    
US,71497    ,71497    
US,71601    ,71603    
US,71611    ,71613    
US,71630    ,71631    
US,71635    ,71635    
US,71638    ,71640    
US,71642    ,71644    
US,71646    ,71647    
US,71651    ,71653    
US,71654    ,71657    
US,71658    ,71663    
US,71665    ,71667    
US,71670    ,71671    
US,71674    ,71678    
US,71701    ,71701    
US,71711    ,71711    
US,71720    ,71722    
US,71724    ,71726    
US,71728    ,71728    
US,71730    ,71731    
US,71740    ,71740    
US,71742    ,71745    
US,71747    ,71747    
US,71748    ,71748    
US,71749    ,71749    
US,71750    ,71750    
US,71751    ,71752    
US,71753    ,71754    
US,71758    ,71758    
US,71759    ,71759    
US,71762    ,71762    
US,71763    ,71766    
US,71768    ,71768    
US,71770    ,71770    
US,71772    ,71772    
US,71801    ,71802    
US,71820    ,71820    
US,71822    ,71823    
US,71825    ,71828    
US,71831    ,71839    
